ts,mode,url,t_s,bytes_B,path
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_001.jpg,0.868,3386063,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_002.jpg,0.048,126035,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_003.jpg,0.108,483004,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_004.jpg,0.087,463239,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_005.jpg,0.078,483004,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_006.jpg,0.185,1120546,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_007.jpg,0.087,462391,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_008.jpg,0.077,424404,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_009.jpg,0.069,368716,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_010.jpg,0.388,2758274,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_011.jpg,0.362,2579938,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_012.jpg,0.211,1671708,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_013.jpg,0.124,898869,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_014.jpg,0.114,800679,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_015.jpg,0.103,814703,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_016.jpg,0.265,2066266,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_017.jpg,0.148,1163596,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_018.jpg,0.224,1637881,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_019.jpg,0.256,1805036,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_020.jpg,0.243,1794707,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_021.jpg,0.309,2164282,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_022.jpg,0.302,2196967,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_023.jpg,0.323,2235324,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_024.jpg,0.264,1838077,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_025.jpg,0.226,1617751,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_026.jpg,0.172,1304148,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_027.jpg,0.209,1743003,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_028.jpg,0.251,1781706,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_029.jpg,0.256,2013491,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_030.jpg,0.261,1686912,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_031.jpg,0.082,497240,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_032.jpg,0.191,1506367,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_033.jpg,0.066,411832,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_034.jpg,0.154,1050216,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_035.jpg,0.044,240011,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_036.jpg,0.095,666949,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_037.jpg,0.116,848725,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_038.jpg,0.131,937949,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_039.jpg,0.167,1194429,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_040.jpg,0.248,1908438,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_041.jpg,0.253,1679497,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_042.jpg,0.258,1702185,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_043.jpg,0.207,1370426,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_044.jpg,0.153,1059165,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_045.jpg,0.236,1458374,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_046.jpg,0.083,436390,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_047.jpg,0.274,1914000,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_048.jpg,0.293,1779640,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_049.jpg,0.204,1640476,wifi
1757254390936,WIFI_ONLY,http://139.224.130.188/images/img_050.jpg,0.275,2072254,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_001.jpg,0.402,3386063,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_002.jpg,0.028,126035,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_003.jpg,0.072,483004,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_004.jpg,0.067,463239,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_005.jpg,0.07,483004,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_006.jpg,0.142,1120546,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_007.jpg,0.071,462391,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_008.jpg,0.067,424404,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_009.jpg,0.062,368716,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_010.jpg,0.361,2758274,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_011.jpg,0.335,2579938,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_012.jpg,0.225,1671708,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_013.jpg,0.117,898869,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_014.jpg,0.118,800679,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_015.jpg,0.121,814703,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_016.jpg,0.279,2066266,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_017.jpg,0.149,1163596,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_018.jpg,0.199,1637881,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_019.jpg,0.222,1805036,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_020.jpg,0.219,1794707,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_021.jpg,0.255,2164282,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_022.jpg,0.259,2196967,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_023.jpg,0.284,2235324,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_024.jpg,0.252,1838077,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_025.jpg,0.202,1617751,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_026.jpg,0.166,1304148,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_027.jpg,0.236,1743003,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_028.jpg,0.213,1781706,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_029.jpg,0.266,2013491,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_030.jpg,0.22,1686912,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_031.jpg,0.074,497240,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_032.jpg,0.191,1506367,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_033.jpg,0.063,411832,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_034.jpg,0.139,1050216,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_035.jpg,0.052,240011,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_036.jpg,0.09,666949,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_037.jpg,0.105,848725,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_038.jpg,0.127,937949,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_039.jpg,0.145,1194429,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_040.jpg,0.243,1908438,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_041.jpg,0.214,1679497,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_042.jpg,0.209,1702185,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_043.jpg,0.181,1370426,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_044.jpg,0.132,1059165,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_045.jpg,0.191,1458374,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_046.jpg,0.066,436390,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_047.jpg,0.233,1914000,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_048.jpg,0.222,1779640,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_049.jpg,0.21,1640476,wifi
1757254399878,WIFI_ONLY,http://139.224.130.188/images/img_050.jpg,0.261,2072254,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_001.jpg,0.572,3386063,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_002.jpg,0.033,126035,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_003.jpg,0.097,483004,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_004.jpg,0.077,463239,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_005.jpg,0.069,483004,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_006.jpg,0.165,1120546,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_007.jpg,0.072,462391,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_008.jpg,0.065,424404,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_009.jpg,0.061,368716,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_010.jpg,0.374,2758274,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_011.jpg,0.316,2579938,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_012.jpg,0.231,1671708,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_013.jpg,0.134,898869,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_014.jpg,0.12,800679,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_015.jpg,0.124,814703,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_016.jpg,0.278,2066266,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_017.jpg,0.167,1163596,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_018.jpg,0.213,1637881,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_019.jpg,0.223,1805036,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_020.jpg,0.26,1794707,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_021.jpg,0.249,2164282,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_022.jpg,0.312,2196967,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_023.jpg,0.315,2235324,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_024.jpg,0.234,1838077,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_025.jpg,0.223,1617751,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_026.jpg,0.185,1304148,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_027.jpg,0.252,1743003,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_028.jpg,0.223,1781706,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_029.jpg,0.263,2013491,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_030.jpg,0.227,1686912,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_031.jpg,0.08,497240,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_032.jpg,0.208,1506367,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_033.jpg,0.064,411832,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_034.jpg,0.147,1050216,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_035.jpg,0.048,240011,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_036.jpg,0.113,666949,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_037.jpg,0.124,848725,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_038.jpg,0.136,937949,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_039.jpg,0.167,1194429,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_040.jpg,0.258,1908438,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_041.jpg,0.244,1679497,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_042.jpg,0.222,1702185,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_043.jpg,0.181,1370426,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_044.jpg,0.162,1059165,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_045.jpg,0.219,1458374,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_046.jpg,0.058,436390,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_047.jpg,0.252,1914000,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_048.jpg,0.236,1779640,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_049.jpg,0.214,1640476,wifi
1757254409545,WIFI_ONLY,http://139.224.130.188/images/img_050.jpg,0.273,2072254,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_001.jpg,0.422,3386063,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_002.jpg,0.028,126035,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_003.jpg,0.067,483004,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_004.jpg,0.07,463239,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_005.jpg,0.07,483004,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_006.jpg,0.152,1120546,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_007.jpg,0.064,462391,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_008.jpg,0.067,424404,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_009.jpg,0.062,368716,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_010.jpg,0.338,2758274,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_011.jpg,0.33,2579938,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_012.jpg,0.214,1671708,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_013.jpg,0.123,898869,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_014.jpg,0.116,800679,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_015.jpg,0.115,814703,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_016.jpg,0.301,2066266,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_017.jpg,0.136,1163596,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_018.jpg,0.201,1637881,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_019.jpg,0.235,1805036,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_020.jpg,0.262,1794707,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_021.jpg,0.287,2164282,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_022.jpg,0.284,2196967,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_023.jpg,0.32,2235324,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_024.jpg,0.243,1838077,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_025.jpg,0.246,1617751,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_026.jpg,0.189,1304148,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_027.jpg,0.241,1743003,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_028.jpg,0.217,1781706,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_029.jpg,0.255,2013491,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_030.jpg,0.243,1686912,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_031.jpg,0.082,497240,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_032.jpg,0.209,1506367,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_033.jpg,0.071,411832,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_034.jpg,0.148,1050216,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_035.jpg,0.052,240011,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_036.jpg,0.097,666949,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_037.jpg,0.129,848725,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_038.jpg,0.129,937949,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_039.jpg,0.173,1194429,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_040.jpg,0.271,1908438,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_041.jpg,0.211,1679497,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_042.jpg,0.241,1702185,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_043.jpg,0.199,1370426,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_044.jpg,0.134,1059165,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_045.jpg,0.205,1458374,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_046.jpg,0.073,436390,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_047.jpg,0.267,1914000,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_048.jpg,0.243,1779640,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_049.jpg,0.217,1640476,wifi
1757254419000,WIFI_ONLY,http://139.224.130.188/images/img_050.jpg,0.278,2072254,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_001.jpg,0.627,3386063,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_002.jpg,0.04,126035,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_003.jpg,0.079,483004,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_004.jpg,0.084,463239,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_005.jpg,0.075,483004,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_006.jpg,0.165,1120546,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_007.jpg,0.085,462391,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_008.jpg,0.071,424404,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_009.jpg,0.061,368716,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_010.jpg,0.381,2758274,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_011.jpg,0.326,2579938,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_012.jpg,0.258,1671708,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_013.jpg,0.138,898869,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_014.jpg,0.121,800679,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_015.jpg,0.115,814703,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_016.jpg,0.278,2066266,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_017.jpg,0.172,1163596,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_018.jpg,0.237,1637881,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_019.jpg,0.251,1805036,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_020.jpg,0.246,1794707,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_021.jpg,0.278,2164282,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_022.jpg,0.322,2196967,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_023.jpg,0.29,2235324,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_024.jpg,0.237,1838077,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_025.jpg,0.22,1617751,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_026.jpg,0.176,1304148,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_027.jpg,0.247,1743003,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_028.jpg,0.27,1781706,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_029.jpg,0.25,2013491,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_030.jpg,0.209,1686912,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_031.jpg,0.075,497240,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_032.jpg,0.262,1506367,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_033.jpg,0.086,411832,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_034.jpg,0.138,1050216,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_035.jpg,0.041,240011,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_036.jpg,0.089,666949,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_037.jpg,0.112,848725,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_038.jpg,0.119,937949,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_039.jpg,0.172,1194429,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_040.jpg,0.243,1908438,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_041.jpg,0.203,1679497,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_042.jpg,0.204,1702185,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_043.jpg,0.169,1370426,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_044.jpg,-1,0,
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_045.jpg,0.389,1458374,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_046.jpg,0.109,436390,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_047.jpg,0.331,1914000,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_048.jpg,0.272,1779640,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_049.jpg,0.238,1640476,wifi
1757254429928,WIFI_ONLY,http://139.224.130.188/images/img_050.jpg,0.271,2072254,wifi
